issue_name,issue_url,article_url,author,title,year,journal,vol,doi,data_url,stata,julia,python,R,C,C++,matlab,fortran,sas
Vol. 95            No. 2             May 2005,https://www.aeaweb.org/issues/51,https://www.aeaweb.org/articles?id=10.1257/000282805774669664,"Ihrig, Jane.","""The Influence of Technology on Foreign Direct Investment.""",2005,American Economic Review,"95 (2):
  309-313.",10.1257/000282805774669664,https://www.aeaweb.org/aer/data/may05_data_ihrig.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 95            No. 2             May 2005,https://www.aeaweb.org/issues/51,https://www.aeaweb.org/articles?id=10.1257/000282805774670347,"Nevo, Aviv, Daniel L. Rubinfeld, and Mark McCabe.","""Academic Journal Pricing and the Demand of Libraries.""",2005,American Economic Review,"95 (2):
  447-452.",10.1257/000282805774670347,https://www.aeaweb.org/aer/data/may05_data_mccabe.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 95            No. 5             December 2005,https://www.aeaweb.org/issues/54,https://www.aeaweb.org/articles?id=10.1257/000282805775014236,"Dafny, Leemore, S.","""How Do Hospitals Respond to Price Changes?""",2005,American Economic Review,"95 (5):
  1525-1547.",10.1257/000282805775014236,https://www.aeaweb.org/aer/data/dec05_data_20031197.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Vol. 95            No. 5             December 2005,https://www.aeaweb.org/issues/54,https://www.aeaweb.org/articles?id=10.1257/000282805775014263,"Behrman, Jere, R., and Mark R. Rosenzweig.","""Does Increasing Women's Schooling Raise the Schooling of the Next Generation? Reply.""",2005,American Economic Review,"95 (5):
  1745-1751.",10.1257/000282805775014263,https://www.aeaweb.org/aer/data/dec05_data_20040682.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 95            No. 5             December 2005,https://www.aeaweb.org/issues/54,https://www.aeaweb.org/articles?id=10.1257/000282805775014272,"Hsieh, Chang-Tai, and Keong T. Woo.","""The Impact of Outsourcing to China on Hong Kong's Labor Market.""",2005,American Economic Review,"95 (5):
  1673-1687.",10.1257/000282805775014272,https://www.aeaweb.org/aer/data/dec05_data_20050074.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Vol. 95            No. 5             December 2005,https://www.aeaweb.org/issues/54,https://www.aeaweb.org/articles?id=10.1257/000282805775014281,"Davidoff, Thomas, Jeffrey R. Brown, and Peter A. Diamond.","""Annuities and Individual Welfare.""",2005,American Economic Review,"95 (5):
  1573-1590.",10.1257/000282805775014281,https://www.aeaweb.org/aer/data/dec05_data_20030535.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 95            No. 5             December 2005,https://www.aeaweb.org/issues/54,https://www.aeaweb.org/articles?id=10.1257/000282805775014290,"Knight, Brian.","""Estimating the Value of Proposal Power.""",2005,American Economic Review,"95 (5):
  1639-1652.",10.1257/000282805775014290,https://www.aeaweb.org/aer/data/dec05_data_20020836.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 95            No. 5             December 2005,https://www.aeaweb.org/issues/54,https://www.aeaweb.org/articles?id=10.1257/000282805775014317,"Drehmann, Mathias, Jörg Oechssler, and Andreas Roider.","""Herding and Contrarian Behavior in Financial Markets: An Internet Experiment.""",2005,American Economic Review,"95 (5):
  1403-1426.",10.1257/000282805775014317,https://www.aeaweb.org/aer/data/dec05_data_20030466.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 95            No. 5             December 2005,https://www.aeaweb.org/issues/54,https://www.aeaweb.org/articles?id=10.1257/000282805775014326,"Ashcraft, Adam, B.","""Are Banks Really Special? New Evidence from the FDIC-Induced Failure of Healthy Banks.""",2005,American Economic Review,"95 (5):
  1712-1730.",10.1257/000282805775014326,https://www.aeaweb.org/aer/data/dec05_data_20031175.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 95            No. 5             December 2005,https://www.aeaweb.org/issues/54,https://www.aeaweb.org/articles?id=10.1257/000282805775014353,"Antonovics, Kate, L., and Arthur S. Goldberger.","""Does Increasing Women's Schooling Raise the Schooling of the Next Generation? Comment.""",2005,American Economic Review,"95 (5):
  1738-1744.",10.1257/000282805775014353,https://www.aeaweb.org/aer/data/dec05_data_20030732.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 95            No. 5             December 2005,https://www.aeaweb.org/issues/54,https://www.aeaweb.org/articles?id=10.1257/000282805775014362,"Dufwenberg, Martin, Tobias Lindqvist, and Evan Moore.","""Bubbles and Experience: An Experiment.""",2005,American Economic Review,"95 (5):
  1731-1737.",10.1257/000282805775014362,https://www.aeaweb.org/aer/data/dec05_data_20030703.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 95            No. 5             December 2005,https://www.aeaweb.org/issues/54,https://www.aeaweb.org/articles?id=10.1257/000282805775014380,"Cervellati, Matteo, and Uwe Sunde.","""Human Capital Formation, Life Expectancy, and the Process of Development.""",2005,American Economic Review,"95 (5):
  1653-1672.",10.1257/000282805775014380,https://www.aeaweb.org/aer/data/dec05_data_20030573.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 95            No. 5             December 2005,https://www.aeaweb.org/issues/54,https://www.aeaweb.org/articles?id=10.1257/000282805775014407,"Karlan, Dean, S.","""Using Experimental Economics to Measure Social Capital and Predict Financial Decisions.""",2005,American Economic Review,"95 (5):
  1688-1699.",10.1257/000282805775014407,https://www.aeaweb.org/aer/data/dec05_data_20030833.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 95            No. 5             December 2005,https://www.aeaweb.org/issues/54,https://www.aeaweb.org/articles?id=10.1257/000282805775014434,"Bó, Pedro Dal.","""Cooperation under the Shadow of the Future: Experimental Evidence from Infinitely Repeated Games.""",2005,American Economic Review,"95 (5):
  1591-1604.",10.1257/000282805775014434,https://www.aeaweb.org/aer/data/dec05_data_20030568.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 95            No. 5             December 2005,https://www.aeaweb.org/issues/54,https://www.aeaweb.org/articles?id=10.1257/000282805775014443,"Cipriani, Marco, and Antonio Guarino.","""Herd Behavior in a Laboratory Financial Market.""",2005,American Economic Review,"95 (5):
  1427-1443.",10.1257/000282805775014443,https://www.aeaweb.org/aer/data/dec05_data_20030357.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 96            No. 1             March 2006,https://www.aeaweb.org/issues/55,https://www.aeaweb.org/articles?id=10.1257/000282806776157515,"Mobius, Markus, M., and Tanya S. Rosenblat.","""Why Beauty Matters.""",2006,American Economic Review,"96 (1):
  222-235.",10.1257/000282806776157515,https://www.aeaweb.org/aer/data/mar06_data_20030963.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 96            No. 1             March 2006,https://www.aeaweb.org/issues/55,https://www.aeaweb.org/articles?id=10.1257/000282806776157524,"Matschke, Xenia, and Shane M. Sherlund.","""Do Labor Issues Matter in the Determination of U.S. Trade Policy? An Empirical Reevaluation.""",2006,American Economic Review,"96 (1):
  405-421.",10.1257/000282806776157524,https://www.aeaweb.org/aer/data/mar06_data_20031143.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 96            No. 1             March 2006,https://www.aeaweb.org/issues/55,https://www.aeaweb.org/articles?id=10.1257/000282806776157560,"Rudd, Jeremy, and Karl Whelan.","""Can Rational Expectations Sticky-Price Models Explain Inflation Dynamics?""",2006,American Economic Review,"96 (1):
  303-320.",10.1257/000282806776157560,https://www.aeaweb.org/aer/data/mar06_data_20030889.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 96            No. 1             March 2006,https://www.aeaweb.org/issues/55,https://www.aeaweb.org/articles?id=10.1257/000282806776157579,"Anwar, Shamena, and Hanming Fang.","""An Alternative Test of Racial Prejudice in Motor Vehicle Searches: Theory and Evidence.""",2006,American Economic Review,"96 (1):
  127-151.",10.1257/000282806776157579,https://www.aeaweb.org/aer/data/mar06_data_20040597.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 96            No. 1             March 2006,https://www.aeaweb.org/issues/55,https://www.aeaweb.org/articles?id=10.1257/000282806776157588,"Weber, Roberto, A.","""Managing Growth to Achieve Efficient Coordination in Large Groups.""",2006,American Economic Review,"96 (1):
  114-126.",10.1257/000282806776157588,https://www.aeaweb.org/aer/data/mar06_data_20020652.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 96            No. 1             March 2006,https://www.aeaweb.org/issues/55,https://www.aeaweb.org/articles?id=10.1257/000282806776157614,"Piketty, Thomas, Gilles Postel-Vinay, and Jean-Laurent Rosenthal.","""Wealth Concentration in a Developing Economy: Paris and France, 1807-1994.""",2006,American Economic Review,"96 (1):
  236-256.",10.1257/000282806776157614,https://www.aeaweb.org/aer/data/mar06_data_20040432.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 96            No. 1             March 2006,https://www.aeaweb.org/issues/55,https://www.aeaweb.org/articles?id=10.1257/000282806776157641,"Oreopoulos, Philip.","""Estimating Average and Local Average Treatment Effects of Education when Compulsory Schooling Laws Really Matter.""",2006,American Economic Review,"96 (1):
  152-175.",10.1257/000282806776157641,https://www.aeaweb.org/aer/data/mar06_data_20030407.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 96            No. 1             March 2006,https://www.aeaweb.org/issues/55,https://www.aeaweb.org/articles?id=10.1257/000282806776157678,"Sims, Christopher, A., and Tao Zha.","""Were There Regime Switches in U.S. Monetary Policy?""",2006,American Economic Review,"96 (1):
  54-81.",10.1257/000282806776157678,https://www.aeaweb.org/aer/data/mar06_data_20040391.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 96            No. 1             March 2006,https://www.aeaweb.org/issues/55,https://www.aeaweb.org/articles?id=10.1257/000282806776157687,"Chang, Yongsung, and Jay H. Hong.","""Do Technological Improvements in the Manufacturing Sector Raise or Lower Employment?""",2006,American Economic Review,"96 (1):
  352-368.",10.1257/000282806776157687,https://www.aeaweb.org/aer/data/mar06_data_20030462.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 96            No. 1             March 2006,https://www.aeaweb.org/issues/55,https://www.aeaweb.org/articles?id=10.1257/000282806776157704,"Faccio, Mara.","""Politically Connected Firms.""",2006,American Economic Review,"96 (1):
  369-386.",10.1257/000282806776157704,https://www.aeaweb.org/aer/data/mar06_data_20031166.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 96            No. 1             March 2006,https://www.aeaweb.org/issues/55,https://www.aeaweb.org/articles?id=10.1257/000282806776157713,"Röller, Lars-Hendrik, and Frode Steen.","""On the Workings of a Cartel: Evidence from the Norwegian Cement Industry.""",2006,American Economic Review,"96 (1):
  321-338.",10.1257/000282806776157713,https://www.aeaweb.org/aer/data/mar06_data_20030677.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 96            No. 1             March 2006,https://www.aeaweb.org/issues/55,https://www.aeaweb.org/articles?id=10.1257/000282806776157731,"Bedard, Kelly, and Olivier Deschênes.","""The Long-Term Impact of Military Service on Health: Evidence from World War II and Korean War Veterans.""",2006,American Economic Review,"96 (1):
  176-194.",10.1257/000282806776157731,https://www.aeaweb.org/aer/data/mar06_data_20040429.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 96            No. 1             March 2006,https://www.aeaweb.org/issues/55,https://www.aeaweb.org/articles?id=10.1257/000282806776157740,"van den Berg, Gerard, J., Maarten Lindeboom, and France Portrait.","""Economic Conditions Early in Life and Individual Mortality.""",2006,American Economic Review,"96 (1):
  290-302.",10.1257/000282806776157740,https://www.aeaweb.org/aer/data/mar06_data_20040207.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 100            No. 1             March 2010,https://www.aeaweb.org/issues/117,https://www.aeaweb.org/articles?id=10.1257/aer.100.1.130,"Hitsch, Gunter J., Ali Hortaçsu, and Dan Ariely.","""Matching and Sorting in Online Dating.""",2010,American Economic Review,"100 (1):
  130-63.",10.1257/aer.100.1.130,https://www.aeaweb.org/aer/data/mar2010/20080317_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 100            No. 1             March 2010,https://www.aeaweb.org/issues/117,https://www.aeaweb.org/articles?id=10.1257/aer.100.1.164,"Samaniego, Roberto M.","""Entry, Exit, and Investment-Specific Technical Change.""",2010,American Economic Review,"100 (1):
  164-92.",10.1257/aer.100.1.164,https://www.aeaweb.org/aer/data/mar2010/20071415_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 100            No. 1             March 2010,https://www.aeaweb.org/issues/117,https://www.aeaweb.org/articles?id=10.1257/aer.100.1.193,"Chandra, Amitabh, Jonathan Gruber, and Robin McKnight.","""Patient Cost-Sharing and Hospitalization Offsets in the Elderly.""",2010,American Economic Review,"100 (1):
  193-213.",10.1257/aer.100.1.193,https://www.aeaweb.org/aer/data/mar2010/20070254_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 100            No. 1             March 2010,https://www.aeaweb.org/issues/117,https://www.aeaweb.org/articles?id=10.1257/aer.100.1.214,"Lerner, Josh, and Ulrike Malmendier.","""Contractibility and the Design of Research Agreements.""",2010,American Economic Review,"100 (1):
  214-46.",10.1257/aer.100.1.214,https://www.aeaweb.org/aer/data/mar2010/20050382_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 100            No. 1             March 2010,https://www.aeaweb.org/issues/117,https://www.aeaweb.org/articles?id=10.1257/aer.100.1.247,"Harrison, Ann, and Jason Scorse.","""Multinationals and Anti-sweatshop Activism.""",2010,American Economic Review,"100 (1):
  247-73.",10.1257/aer.100.1.247,https://www.aeaweb.org/aer/data/mar2010/20051333_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 100            No. 1             March 2010,https://www.aeaweb.org/issues/117,https://www.aeaweb.org/articles?id=10.1257/aer.100.1.304,"Gopinath, Gita, Oleg Itskhoki, and Roberto Rigobon.","""Currency Choice and Exchange Rate Pass-Through.""",2010,American Economic Review,"100 (1):
  304-36.",10.1257/aer.100.1.304,https://www.aeaweb.org/aer/data/mar2010/20071160_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 100            No. 1             March 2010,https://www.aeaweb.org/issues/117,https://www.aeaweb.org/articles?id=10.1257/aer.100.1.337,"Mateos-Planas, Xavier.","""Demographics and the Politics of Capital Taxation in a Life-Cycle Economy.""",2010,American Economic Review,"100 (1):
  337-63.",10.1257/aer.100.1.337,https://www.aeaweb.org/aer/data/mar2010/20031131_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vol. 100            No. 1             March 2010,https://www.aeaweb.org/issues/117,https://www.aeaweb.org/articles?id=10.1257/aer.100.1.35,"Conley, Timothy G., and Christopher R. Udry.","""Learning about a New Technology: Pineapple in Ghana.""",2010,American Economic Review,"100 (1):
  35-69.",10.1257/aer.100.1.35,https://www.aeaweb.org/aer/data/mar2010/20050697_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 100            No. 1             March 2010,https://www.aeaweb.org/issues/117,https://www.aeaweb.org/articles?id=10.1257/aer.100.1.364,"Yi, Kei-Mu.","""Can Multistage Production Explain the Home Bias in Trade?""",2010,American Economic Review,"100 (1):
  364-93.",10.1257/aer.100.1.364,https://www.aeaweb.org/aer/data/mar2010/20051057_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 100            No. 1             March 2010,https://www.aeaweb.org/issues/117,https://www.aeaweb.org/articles?id=10.1257/aer.100.1.420,"Abbink, Klaus, Jordi Brandts, Benedikt Herrmann, and Henrik Orzen.","""Intergroup Conflict and Intra-group Punishment in an Experimental Contest Game.""",2010,American Economic Review,"100 (1):
  420-47.",10.1257/aer.100.1.420,https://www.aeaweb.org/aer/data/mar2010/20071485_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 100            No. 1             March 2010,https://www.aeaweb.org/issues/117,https://www.aeaweb.org/articles?id=10.1257/aer.100.1.491,"Mavroeidis, Sophocles.","""Monetary Policy Rules and Macroeconomic Stability: Some New Evidence.""",2010,American Economic Review,"100 (1):
  491-503.",10.1257/aer.100.1.491,https://www.aeaweb.org/aer/data/mar2010/20071447_data.zip,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Vol. 100            No. 1             March 2010,https://www.aeaweb.org/issues/117,https://www.aeaweb.org/articles?id=10.1257/aer.100.1.504,"Carpenter, Jeffrey, Peter Hans Matthews, and John Schirm.","""Tournaments and Office Politics: Evidence from a Real Effort Experiment.""",2010,American Economic Review,"100 (1):
  504-17.",10.1257/aer.100.1.504,https://www.aeaweb.org/aer/data/mar2010/20071123_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 100            No. 1             March 2010,https://www.aeaweb.org/issues/117,https://www.aeaweb.org/articles?id=10.1257/aer.100.1.518,"Lane, Philip R., and Jay C. Shambaugh.","""Financial Exchange Rates and International Currency Exposures.""",2010,American Economic Review,"100 (1):
  518-40.",10.1257/aer.100.1.518,https://www.aeaweb.org/aer/data/mar2010/20071105_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 100            No. 1             March 2010,https://www.aeaweb.org/issues/117,https://www.aeaweb.org/articles?id=10.1257/aer.100.1.541,"Fischbacher, Urs, and Simon Gachter.","""Social Preferences, Beliefs, and the Dynamics of Free Riding in Public Goods Experiments.""",2010,American Economic Review,"100 (1):
  541-56.",10.1257/aer.100.1.541,https://www.aeaweb.org/aer/data/mar2010/20060029_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
